Company Names,Cars Names,Engines,CC/Battery Capacity,HorsePower,Total Speed,Performance(0 - 100 )KM/H,Cars Prices,Fuel Types,Seats,Torque
FERRARI,SF90 STRADALE,V8,3990.0,963.0,340.0,2.5,1100000.0,plug-in hybrid,2.0,800.0
ROLLS ROYCE,PHANTOM,V12,6749.0,563.0,250.0,5.3,460000.0,petrol,5.0,900.0
MERCEDES, GT 63 S,V8,3982.0,630.0,250.0,3.2,161000.0,petrol,4.0,900.0
AUDI,AUDI R8 Gt,V10,5204.0,602.0,320.0,3.6,253290.0,petrol,2.0,560.0
BMW,Mclaren 720s,V8,3994.0,710.0,341.0,2.9,499000.0,petrol,2.0,770.0
ASTON MARTIN,VANTAGE F1,V8,3982.0,656.0,314.0,3.6,193440.0,petrol,2.0,685.0
BENTLEY,Continental GT Azure,V8,3996.0,550.0,318.0,4.0,311000.0,petrol,4.0,900.0
LAMBORGHINI,VENENO ROADSTER,V12,6498.0,750.0,356.0,2.9,4500000.0,petrol,2.0,690.0
FERRARI,F8 TRIBUTO,V8,3900.0,710.0,340.0,2.9,280000.0,petrol,2.0,770.0
FERRARI,812 GTS,V12,6496.0,789.0,340.0,2.9,350000.0,petrol,2.0,718.0
FERRARI,PORTOFINO,V8,3900.0,592.0,320.0,3.2,210000.0,petrol,4.0,760.0
FERRARI,ROMA,V8,3900.0,612.0,320.0,3.4,230000.0,petrol,4.0,760.0
FERRARI,MONZA SP2,V12,6496.0,789.0,340.0,2.9,1700000.0,petrol,2.0,719.0
FERRARI,F8 SPIDER,V8,3900.0,710.0,340.0,2.9,280000.0,petrol,2.0,770.0
FERRARI,PORTOFINO M,V8,3900.0,612.0,320.0,3.2,220000.0,petrol,4.0,760.0
FERRARI,ROMA SPIDER,V8,3900.0,612.0,320.0,3.4,240000.0,petrol,4.0,760.0
TOYOTA,GR SUPRA,I4,2998.0,382.0,250.0,4.1,53900.0,petrol,2.0,500.0
TOYOTA,TOYOTA 86,BOXER-4,1998.0,205.0,226.0,6.4,27000.0,petrol,4.0,205.0
TOYOTA,TOYOTA  GR86,BOXER-4,2387.0,228.0,226.0,5.6,30000.0,petrol,4.0,250.0
TOYOTA,TOYOTA LAND CRUISER,V8,5663.0,381.0,220.0,6.7,85000.0,diesel,7.0,500.0
TOYOTA,TOYOTA SEQUOIA,V8,5663.0,381.0,200.0,6.9,50000.0,petrol,7.0,651.0
NISSAN,GT-R,V6,3799.0,600.0,315.0,2.9,113000.0,petrol,4.0,637.0
NISSAN,370Z,V6,3696.0,332.0,250.0,4.7,30000.0,petrol,2.0,366.0
NISSAN,Z PROTO,V6,2998.0,400.0,290.0,4.1,40000.0,petrol,2.0,475.0
NISSAN,ALTIMA,I4,2488.0,188.0,225.0,7.3,25000.0,petrol,5.0,380.0
NISSAN,MAXIMA,V6,3498.0,300.0,240.0,5.8,35000.0,petrol,5.0,354.0
NISSAN,SENTRA,I4,1998.0,149.0,200.0,8.2,20000.0,petrol,5.0,240.0
NISSAN,ROGUE,I4,2488.0,201.0,200.0,7.5,28000.0,petrol,5.0,270.0
NISSAN,PATHFINDER,V6,3498.0,284.0,225.0,6.5,35000.0,petrol,7.0,351.0
NISSAN,FRONTIER,V6,3799.0,310.0,180.0,6.8,30000.0,petrol,5.0,381.0
NISSAN,TITAN,V8,5598.0,400.0,200.0,5.9,40000.0,petrol,5.0,560.0
ASTON MARTIN,VALKYRIE,V12,6496.0,1160.0,402.0,2.5,3200000.0,hybrid,2.0,900.0
ASTON MARTIN,VALHALLA,V8,3996.0,1000.0,362.0,2.5,1100000.0,hybrid,2.0,1000.0
ASTON MARTIN,DBS SUPERLEGGERA,V12,5204.0,715.0,340.0,3.4,316000.0,petrol,2.0,900.0
ASTON MARTIN,DB11,V12,5204.0,600.0,322.0,3.9,208000.0,petrol,4.0,700.0
ASTON MARTIN,VANTAGE ,V8,3996.0,503.0,313.0,3.6,142000.0,petrol,2.0,685.0
ASTON MARTIN,DBX,V8,3996.0,542.0,291.0,4.5,189000.0,petrol,5.0,700.0
ASTON MARTIN,RAPIDE AMR,V12,5935.0,580.0,328.0,4.2,240000.0,petrol,4.0,630.0
ASTON MARTIN,VANQUISH,V12,5935.0,580.0,324.0,3.6,294000.0,petrol,2.0,630.0
ASTON MARTIN,LAGONDA TARAF,V12,5935.0,540.0,314.0,4.2,1100000.0,petrol,4.0,630.0
ASTON MARTIN,VICTOR,V12,5204.0,836.0,320.0,2.8,1300000.0,petrol,2.0,821.0
LAMBORGHINI,SIAN,V12,6498.0,819.0,350.0,2.8,2800000.0,hybrid,2.0,720.0
LAMBORGHINI,AVENTADOR SVJ,V12,6498.0,759.0,350.0,2.8,518000.0,petrol,2.0,720.0
LAMBORGHINI,HURACAN PERFORMANTE,V10,5204.0,640.0,325.0,2.9,274000.0,petrol,2.0,600.0
LAMBORGHINI,HURACAN EVO,V10,5204.0,640.0,325.0,2.9,261000.0,petrol,2.0,600.0
LAMBORGHINI,AVENTADOR SV,V12,6498.0,740.0,350.0,2.8,493000.0,petrol,2.0,690.0
LAMBORGHINI,URUS ,V8,3996.0,641.0,305.0,3.6,211000.0,petrol,5.0,850.0
LAMBORGHINI,HURACAN SPYDER,V10,5204.0,610.0,325.0,3.4,287000.0,petrol,2.0,600.0
LAMBORGHINI,AVENTADOR ROADSTER,V12,6498.0,700.0,350.0,3.0,445000.0,petrol,2.0,690.0
LAMBORGHINI,HURACAN  PERFORMANTE SPYDER,V10,5204.0,640.0,325.0,3.1,308000.0,petrol,2.0,600.0
LAMBORGHINI,AVENTADOR S,V12,6498.0,740.0,350.0,2.9,421000.0,petrol,2.0,690.0
LAMBORGHINI,HURACAN EVO SPYDER,V10,5204.0,640.0,325.0,3.1,287000.0,petrol,2.0,600.0
LAMBORGHINI,URUS PERFORMANTE,V8,3996.0,641.0,305.0,3.3,242000.0,petrol,5.0,850.0
LAMBORGHINI,AVENTADOR ULTIMAE,V12,6498.0,769.0,355.0,2.8,545000.0,petrol,2.0,720.0
LAMBORGHINI,HURACAN EVO RWD,V10,5204.0,610.0,325.0,3.3,258000.0,petrol,2.0,560.0
LAMBORGHINI,AVENTADOR SVJ ROADSTER,V12,6498.0,759.0,350.0,2.9,573000.0,petrol,2.0,720.0
LAMBORGHINI,URUS S,V8,3996.0,671.0,305.0,3.3,263000.0,petrol,5.0,850.0
LAMBORGHINI,HURACAN STO,V10,5204.0,640.0,325.0,3.0,327000.0,petrol,2.0,565.0
LAMBORGHINI,AVENTADOR LP 780-4 ULTIMATE,V12,6498.0,769.0,355.0,2.8,545000.0,petrol,2.0,720.0
LAMBORGHINI,HURACAN EVO RWD SPYDER,V10,5204.0,610.0,325.0,3.3,273000.0,petrol,2.0,600.0
LAMBORGHINI,AVENTADOR SVJ XAGO,V12,6498.0,759.0,350.0,2.9,603000.0,petrol,2.0,720.0
LAMBORGHINI,URUS GRAPHITE CAPSULE,V8,3998.0,641.0,305.0,3.3,253000.0,petrol,5.0,850.0
LAMBORGHINI,HURACAN STO EVO,V10,5204.0,640.0,325.0,3.0,342000.0,petrol,2.0,565.0
LAMBORGHINI,AVENTADOR LP 780-4 ULTIMATE ROADSTER,V12,6498.0,769.0,355.0,2.8,573000.0,petrol,2.0,720.0
ROLLS ROYCE,GHOST,V12,6592.0,591.0,250.0,4.8,332000.0,petrol,5.0,850.0
ROLLS ROYCE,WRAITH,V12,6592.0,624.0,250.0,4.4,330000.0,petrol,4.0,870.0
ROLLS ROYCE,DAWN,V12,6592.0,624.0,250.0,4.9,360000.0,petrol,4.0,870.0
ROLLS ROYCE,CULLINAN,V12,6749.0,563.0,250.0,5.2,325000.0,petrol,5.0,850.0
ROLLS ROYCE,PHANTOM EXTENDED,V12,6749.0,563.0,250.0,5.3,500000.0,petrol,5.0,900.0
ROLLS ROYCE,GHOST EXTENDED,V12,6592.0,591.0,250.0,4.8,370000.0,petrol,5.0,850.0
ROLLS ROYCE,WRAITH BLACK BADGE,V12,6592.0,624.0,250.0,4.3,360000.0,petrol,4.0,870.0
ROLLS ROYCE,DAWN BLACK BADGE,V12,6592.0,624.0,250.0,4.8,390000.0,petrol,4.0,870.0
ROLLS ROYCE,CULLINAN BLACK BADGE,V12,6749.0,563.0,250.0,5.1,350000.0,petrol,5.0,850.0
ROLLS ROYCE,PHANTOM COUPE,V12,6749.0,563.0,250.0,5.3,450000.0,petrol,4.0,870.0
ROLLS ROYCE,GHOST COUPE,V12,6592.0,591.0,250.0,4.8,340000.0,petrol,4.0,850.0
ROLLS ROYCE,WRAITH COUPE,V12,6592.0,624.0,250.0,4.4,330000.0,petrol,4.0,870.0
ROLLS ROYCE,DAWN CONVERTIBLE,V12,6592.0,624.0,250.0,4.9,380000.0,petrol,4.0,870.0
ROLLS ROYCE,CULLINAN SUV,V12,6749.0,563.0,250.0,5.2,320000.0,petrol,5.0,850.0
MERCEDES,BENZ S-CLASS S 580,V8,3982.0,496.0,250.0,4.4,116000.0,petrol,5.0,700.0
MERCEDES,BENZ E-CLASS E 63 S,V8,3982.0,603.0,250.0,3.4,104000.0,petrol,5.0,850.0
MERCEDES,BENZ CLA 45 AMG,I4,1991.0,382.0,250.0,4.1,53000.0,petrol,5.0,500.0
MERCEDES,BENZ GLE 63 S,V8,3982.0,603.0,250.0,4.2,113000.0,petrol,5.0,850.0
MERCEDES,BENZ S-CLASS S 500,V6,2996.0,429.0,250.0,4.9,109000.0,petrol,5.0,700.0
MERCEDES,BENZ E-CLASS E 450 ,V6,2996.0,362.0,250.0,5.2,62000.0,petrol,5.0,500.0
MERCEDES,BENZ CLS 450,V6,2996.0,362.0,250.0,5.2,70000.0,petrol,5.0,500.0
MERCEDES,BENZ GT 53,V6,2996.0,429.0,250.0,4.5,99000.0,petrol,5.0,700.0
MERCEDES,BENZ GLE 450,V6,2996.0,362.0,250.0,5.5,63000.0,petrol,5.0,500.0
MERCEDES,BENZ A-CLASS A 45 S,I4,1991.0,416.0,250.0,3.9,53000.0,petrol,5.0,500.0
MERCEDES,BENZ C-CLASS C 43,V6,2996.0,402.0,250.0,4.7,52000.0,petrol,5.0,520.0
MERCEDES,BENZ E-CLASS E 350,I4,1991.0,255.0,250.0,5.7,49000.0,petrol,5.0,500.0
MERCEDES,BENZ GLE 350 ,I4,1991.0,255.0,250.0,6.1,53000.0,petrol,5.0,500.0
MERCEDES,BENZ GLC 43,V6,2996.0,402.0,250.0,4.7,54000.0,petrol,5.0,520.0
MERCEDES,BENZ GLA 45,I4,1991.0,382.0,250.0,4.3,48000.0,petrol,5.0,500.0
MERCEDES,BENZ GLC 350 ,I4,1991.0,255.0,250.0,6.1,46000.0,petrol,5.0,500.0
MERCEDES,BENZ GLE 53,V6,2996.0,429.0,250.0,5.2,71000.0,petrol,5.0,620.0
MERCEDES,BENZ S-CLASS S 350,I4,1991.0,255.0,250.0,6.5,90000.0,petrol,5.0,500.0
MERCEDES,BENZ MAYBACH S 680,V12,5980.0,630.0,250.0,4.7,200000.0,petrol,5.0,1000.0
BMW,M5 CS,V8,4395.0,627.0,305.0,3.0,142000.0,petrol,5.0,750.0
BMW,M4 GTS,I6,2993.0,493.0,305.0,3.7,133000.0,petrol,4.0,600.0
BMW,M3 COMPETITION,I6,2993.0,503.0,285.0,3.5,76000.0,petrol,5.0,650.0
BMW,M2 CS,I6,2993.0,444.0,280.0,4.0,83000.0,petrol,4.0,550.0
BMW,X5 M COMPETITION,V8,4935.0,523.0,285.0,4.1,114000.0,petrol,5.0,750.0
BMW,X3 M COMPETITION,I6,2993.0,503.0,285.0,4.1,69000.0,petrol,5.0,650.0
BMW,M8 GRAN COUPE,V8,4395.0,523.0,305.0,3.3,146000.0,petrol,5.0,750.0
BMW,M850i DRIVE COUPE,V8,4935.0,523.0,285.0,3.7,108000.0,petrol,4.0,750.0
ROLLS ROYCE,DAWN BLACK BADGE VOLANTE,V12,6592.0,563.0,250.0,4.8,398000.0,petrol,4.0,840.0
ROLLS ROYCE,CULLINAN BLACK BADGE SUV,V12,6749.0,563.0,250.0,5.1,381000.0,petrol,5.0,850.0
ROLLS ROYCE,PHATOM TRANQUILITY,V12,6749.0,563.0,250.0,5.3,475000.0,petrol,5.0,900.0
ROLLS ROYCE,GHOST ZENITH,V12,6749.0,563.0,250.0,4.9,335000.0,petrol,5.0,900.0
ROLLS ROYCE,WRAITH EAGLE VIII,V12,6592.0,623.0,250.0,4.5,349000.0,petrol,4.0,800.0
ROLLS ROYCE,PHATOM ORCHID,V12,6749.0,563.0,250.0,5.3,495000.0,petrol,5.0,900.0
ROLLS ROYCE,GHOST AZURE,V12,6749.0,563.0,250.0,4.9,355000.0,petrol,5.0,900.0
ROLLS ROYCE,WRAITH KRYPTOS,V12,6592.0,623.0,250.0,4.5,369000.0,petrol,4.0,800.0
ROLLS ROYCE,DAWN SILVER BULLET,V12,6592.0,563.0,250.0,4.8,418000.0,petrol,4.0,840.0
ROLLS ROYCE,CULLINAN FUX ORANGE,V12,6749.0,563.0,250.0,5.1,401000.0,petrol,5.0,850.0
ROLLS ROYCE,PHANTOM CELESTIAL,V12,6749.0,563.0,250.0,5.3,515000.0,petrol,5.0,900.0
ROLLS ROYCE,GHOST MYSORE,V12,6749.0,563.0,250.0,4.9,375000.0,petrol,5.0,900.0
ROLLS ROYCE,WRAITH LUMINARY,V12,6592.0,623.0,250.0,4.5,389000.0,petrol,4.0,800.0
ROLLS ROYCE,DAWN BLACK BADGE ADAMAS,V12,6592.0,563.0,250.0,4.8,439000.0,petrol,4.0,840.0
ROLLS ROYCE,CULLINAN RED DIAMOND,V12,6749.0,563.0,250.0,5.1,421000.0,petrol,5.0,850.0
AUDI,R8 V10 PLUS,V10,5204.0,610.0,330.0,3.2,194000.0,petrol,2.0,560.0
AUDI,RS7 SPORTBACK,V8,3993.0,591.0,305.0,3.6,114000.0,petrol,5.0,800.0
AUDI,S8,V8,3993.0,563.0,305.0,4.3,101000.0,petrol,5.0,800.0
AUDI,RS6 AVANT,V8,3993.0,591.0,305.0,3.6,109000.0,petrol,5.0,800.0
AUDI,S7 SPORTBACK,V8,3993.0,563.0,305.0,4.3,96000.0,petrol,5.0,650.0
AUDI,A8,V6,2995.0,335.0,250.0,5.7,86000.0,petrol,5.0,600.0
AUDI,S5 COUPE,V6,2995.0,349.0,250.0,4.8,64000.0,petrol,4.0,500.0
AUDI,SQ5,V6,2995.0,349.0,250.0,5.4,62000.0,petrol,5.0,500.0
AUDI,S4 SEDAN,V6,2995.0,349.0,250.0,4.7,59000.0,petrol,5.0,500.0
AUDI,S3 SEDAN,I4,1984.0,306.0,250.0,4.8,52000.0,petrol,5.0,400.0
AUDI,Q7,V6,2995.0,335.0,250.0,6.3,60000.0,petrol,7.0,600.0
AUDI,Q5,I4,1984.0,248.0,240.0,6.3,43000.0,petrol,5.0,500.0
AUDI,A7,V6,2995.0,335.0,250.0,5.7,68000.0,petrol,5.0,600.0
AUDI,A6,V6,2995.0,335.0,250.0,5.7,58000.0,petrol,5.0,600.0
AUDI,A5 COUPE,I4,1984.0,248.0,240.0,6.3,45000.0,petrol,4.0,500.0
AUDI,A4,I4,1984.0,248.0,240.0,6.5,39000.0,petrol,5.0,400.0
AUDI,Q3,I4,1984.0,248.0,230.0,7.3,35000.0,petrol,5.0,400.0
AUDI,E-TRON,ELECTRIC ,95.0,402.0,200.0,5.5,75000.0,electric,5.0,664.0
AUDI,E-TRON SPORTBACK,ELECTRIC,95.0,402.0,200.0,5.5,78000.0,electric,5.0,664.0
AUDI,TT COUPE,I4,1984.0,248.0,250.0,5.3,49000.0,petrol,2.0,400.0
BMW,I8 ROADSTER,ELECTRIC MOTOR,11.6,369.0,250.0,4.4,165000.0,hybrid,2.0,570.0
BMW,330i,I4,1998.0,255.0,250.0,5.6,45000.0,petrol,5.0,400.0
BMW,M340i XDRIVE,I6,2998.0,382.0,250.0,4.1,57000.0,petrol,5.0,500.0
BMW,430i COUPE,I4,1998.0,255.0,250.0,5.8,48000.0,petrol,4.0,400.0
BMW,M4 COMPETITION,I6,2993.0,503.0,290.0,3.8,81000.0,petrol,4.0,650.0
BMW,530i,I4,1998.0,248.0,250.0,5.9,57000.0,petrol,5.0,400.0
BMW,M550i XDRIVE,V8,4395.0,523.0,250.0,3.6,78000.0,petrol,5.0,650.0
BMW,118i,I3,1499.0,136.0,213.0,8.5,32000.0,petrol,5.0,220.0
BMW,128ti,I4,1998.0,261.0,250.0,6.1,42000.0,petrol,5.0,400.0
BMW,M135i XDRIVE,I4,1998.0,302.0,250.0,4.8,30000.0,petrol,5.0,450.0
BMW,116D,I3,1496.0,116.0,200.0,10.3,30000.0,diesel,5.0,280.0
BMW,120D XDRIVE,I4,1995.0,190.0,230.0,6.9,38000.0,diesel,5.0,400.0
BMW,116i,I3,1499.0,109.0,200.0,10.9,28000.0,petrol,5.0,200.0
BMW,118D,I4,1995.0,150.0,216.0,8.4,34000.0,diesel,5.0,380.0
BMW,120i,I4,1998.0,178.0,230.0,7.1,37000.0,petrol,5.0,300.0
BMW,125i,I4,1998.0,224.0,240.0,6.1,42000.0,petrol,5.0,400.0
BMW,114D,I3,1496.0,95.0,185.0,12.2,27000.0,diesel,5.0,270.0
BMW,114i,I4,1598.0,102.0,195.0,11.2,26000.0,petrol,5.0,200.0
BMW,125D,I4,1995.0,224.0,240.0,6.3,44000.0,diesel,5.0,400.0
BMW,118i XDRIVE,I3,1499.0,136.0,211.0,8.9,34000.0,petrol,5.0,250.0
BMW,116D EFFICIENTDYNAMICS,I3,1496.0,116.0,200.0,10.9,30000.0,diesel,5.0,270.0
BMW,118i SPORTLINE,I3,1499.0,136.0,213.0,8.5,35000.0,petrol,5.0,250.0
BMW,118i M SPORT,I3,1499.0,136.0,213.0,8.5,37000.0,petrol,5.0,250.0
BMW,120i M SPORT,I4,1998.0,178.0,230.0,7.1,39000.0,petrol,5.0,300.0
BMW,116i EFFICIENTDYNAMICS,I4,1598.0,109.0,195.0,10.9,29000.0,petrol,5.0,200.0
BMW,116D ADVANTAGE,I3,1496.0,116.0,200.0,10.5,31000.0,diesel,5.0,270.0
BMW,120D EFFICIENTDYNAMICS,I4,1995.0,163.0,225.0,7.7,39000.0,diesel,5.0,400.0
BMW,118i SHADOW LINE,I3,1499.0,136.0,213.0,8.5,36000.0,petrol,5.0,250.0
BMW,118D SPORT LINE,I4,1995.0,150.0,216.0,8.4,36000.0,diesel,5.0,380.0
BMW,120i XDRIVE,I4,1998.0,178.0,230.0,7.2,40000.0,petrol,5.0,300.0
BMW,114D SPORT LINE,I3,1496.0,95.0,185.0,12.2,28000.0,diesel,5.0,270.0
BMW,118i URBAN LINE,I3,1499.0,136.0,213.0,8.5,35000.0,petrol,5.0,250.0
VOLVO,XC90,I6,1969.0,247.0,200.0,6.5,60000.0,petrol/diesel,7.0,400.0
VOLVO,XC60,I6,1969.0,247.0,220.0,6.4,55000.0,petrol/diesel,5.0,400.0
VOLVO,S90,I6,1969.0,295.0,250.0,5.9,60000.0,petrol/diesel,5.0,400.0
KIA,SPORTAGE LX,I4,2480.0,187.0,200.0,8.0,27000.0,petrol,5.0,250.0
KIA,SPORTAGE EX,I4,2480.0,187.0,200.0,8.0,30000.0,petrol,5.0,250.0
KIA,SPORTAGE GT-LINE,I4,2480.0,187.0,200.0,8.0,32000.0,petrol,5.0,350.0
KIA,SPORTAGE SX TURBO,I4,1998.0,240.0,210.0,6.7,36000.0,petrol,5.0,400.0
KIA,SPORTAGE NIGHTFALL EDITION,I4,2480.0,187.0,200.0,8.0,33000.0,petrol,5.0,350.0
HONDA,CIVIC TYPE R,I4,1996.0,315.0,272.0,5.7,44000.0,petrol,5.0,400.0
KIA,SPORTAGE 2024(BASE MODEL),I4,2480.0,187.0,200.0,8.0,26000.0,petrol,5.0,250.0
KIA,SPORTAGE 2024(TOP TRIM),I4,1998.0,240.0,210.0,6.7,38000.0,petrol,5.0,400.0
KIA,SPORTAGE 2024(BASE AWD),I4,2480.0,187.0,200.0,8.3,29000.0,petrol/awd,5.0,250.0
KIA,SPORTAGE X-LINE,I4,2480.0,187.0,200.0,8.0,32500.0,petrol,5.0,350.0
KIA,SPORTAGE 2024(S TRIM),I4,2480.0,187.0,200.0,8.2,28000.0,petrol,5.0,250.0
HONDA,ACCORD,I4,1498.0,192.0,201.0,7.1,29400.0,petrol,5.0,370.0
KIA,SPORTAGE 2024(X-PRO),I4,2480.0,187.0,200.0,8.1,36000.0,petrol,5.0,400.0
KIA,SPORTAGE 2024(X-PRO PRESTIGE),I4,2480.0,187.0,200.0,8.1,38000.0,petrol,5.0,400.0
KIA,SPORTAGE 2024(SX TURBO AWD),I4,1998.0,240.0,210.0,6.5,40000.0,petrol/awd,5.0,400.0
KIA,SPORTAGE 2024(BASE FWD),I4,2480.0,187.0,200.0,8.5,26500.0,petrol,5.0,250.0
HONDA,CR-V,I4,1498.0,190.0,186.0,8.2,30000.0,hybrid,5.0,400.0
HONDA,PILOT,V6,3471.0,285.0,209.0,6.3,40000.0,petrol,8.0,360.0
HONDA,CIVIC HATCHBACK,I4,1498.0,180.0,220.0,6.8,26350.0,petrol,5.0,300.0
TOYOTA,CAMRY,V6,3500.0,301.0,220.0,6.0,27000.0,hybrid,5.0,250.0
TOYOTA,COROLLA,I4,1798.0,139.0,180.0,9.4,22500.0,hybrid,5.0,200.0
TOYOTA,PRIUS,I4,1798.0,121.0,180.0,10.5,26700.0,hybrid,5.0,142.0
TOYOTA,RAV4,I4,2494.0,203.0,200.0,8.1,27100.0,hybrid,5.0,400.0
TOYOTA,HIGHLANDER,V6,3456.0,295.0,220.0,7.2,38400.0,hybrid,7.0,370.0
TOYOTA,4RUNNER ,V6,3956.0,270.0,200.0,7.5,37400.0,petrol,5.0,400.0
TOYOTA,TACOMA,I4,2694.0,159.0,180.0,9.5,26400.0,petrol,5.0,400.0
TOYOTA,TUNDRA,V8,5663.0,381.0,220.0,6.7,39900.0,petrol,5.0,650.0
TOYOTA,AVALON,V6,3456.0,301.0,220.0,6.9,41400.0,petrol,5.0,400.0
TOYOTA,MIRAI,I4,1798.0,151.0,180.0,9.2,52400.0,hydrogen,5.0,335.0
TOYOTA,SIENNA,V6,2494.0,245.0,190.0,8.0,44150.0,hybrid,7.0,360.0
TOYOTA,VENZA,I4,2494.0,219.0,200.0,7.5,33400.0,hybrid,5.0,400.0
TOYOTA,HIGHLANDER HYBRID,V6,3456.0,240.0,220.0,8.2,40400.0,hybrid,7.0,350.0
TOYOTA,LAND CRUISER PRADO,V6,3956.0,282.0,200.0,7.2,49400.0,petrol/diesel,7.0,450.0
